dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,chars_processed,error_message,timestamp
museo,datasets_md\museo\VACACIONES-Sofia Irola-09SET2024.md,,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudesadministrativas,True,14.53254140005447,604.0,825.0,1429.0,0.011108,728,,2026-06-23T23:50:52.126445+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-21-22OCT2025.md,,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudesadministrativas,True,10.00701719999779,721.0,1043.0,1764.0,0.013958,1191,,2026-06-23T23:51:02.149480+00:00
museo,datasets_md\museo\VACACIONES-Sofia Irola-25-27AGO2025.md,,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudesadministrativas,True,12.131357099977322,831.0,986.0,1817.0,0.0134939999999999,1381,,2026-06-23T23:51:14.295135+00:00
museo,datasets_md\museo\40-2025 MN Sofía Irola Rojas.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.268094399943948,2674.0,15.0,2689.0,0.013745,5000,,2026-06-23T22:59:11.807234+00:00
museo,datasets_md\museo\76-2025 MN Sofía Irola Rojas 1.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.0357764000073075,2665.0,15.0,2680.0,0.0137,5000,,2026-06-23T22:59:13.857571+00:00
museo,datasets_md\museo\AC-2024-I-001 informe agosto.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes de labores,informesdelabores,True,1.3423120999941602,1782.0,9.0,1791.0,0.0091349999999999,2751,,2026-06-23T22:59:15.219029+00:00
museo,datasets_md\museo\AC-2024-O-001.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.1394666000269351,1230.0,9.0,1239.0,0.006375,1505,,2026-06-23T22:59:16.373004+00:00
museo,datasets_md\museo\AC-2024-O-002 Remision de diagnostico.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,informes técnicos producidos,informestécnicosproducidos,True,1.3821118000196293,2906.0,13.0,2919.0,0.014855,5000,,2026-06-23T22:59:17.769972+00:00
museo,datasets_md\museo\AC-2024-O-003 Cised.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,1.411077699973248,2042.0,9.0,2051.0,0.010435,3122,,2026-06-23T22:59:19.195526+00:00
museo,datasets_md\museo\ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de tablas de plazos,expedientesdetablasdeplazos,True,1.482885100063868,2961.0,16.0,2977.0,0.015205,5000,,2026-06-23T22:59:20.693210+00:00
museo,datasets_md\museo\ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,1.986710499972105,2903.0,18.0,2921.0,0.014965,5000,,2026-06-23T22:59:22.697914+00:00
museo,datasets_md\museo\AI-2024-As-10 Informacion sobre CISED.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,correspondencia,correspondencia,True,2.1866470999084413,2029.0,9.0,2038.0,0.0103699999999999,3307,,2026-06-23T22:59:24.899840+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-07MAR2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.1700007999315858,1500.0,13.0,1513.0,0.007825,1702,,2026-06-23T22:59:26.086343+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-10DIC2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.1539038000628352,1362.0,13.0,1375.0,0.007135,1368,,2026-06-23T22:59:27.256100+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-15JUL2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.514953100006096,1350.0,15.0,1365.0,0.007125,1390,,2026-06-23T22:59:28.788112+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16ABR2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.4812068999744952,1657.0,13.0,1670.0,0.00861,1932,,2026-06-23T22:59:30.289846+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16JUL2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.361228600027971,1760.0,13.0,1773.0,0.009125,2180,,2026-06-23T22:59:31.665714+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-17OCT2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.346146299969405,1419.0,13.0,1432.0,0.0074199999999999,1457,,2026-06-23T22:59:33.025469+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18FEB2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.5017739000031725,1926.0,15.0,1941.0,0.010005,2663,,2026-06-23T22:59:34.540526+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18JUN2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.2362770999316126,1427.0,15.0,1442.0,0.00751,1472,,2026-06-23T22:59:35.792300+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-19FEB2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.1688952000113204,1335.0,15.0,1350.0,0.00705,1327,,2026-06-23T22:59:36.974430+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.1893843999132514,1425.0,15.0,1440.0,0.0075,1499,,2026-06-23T22:59:38.180023+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20y21FEB2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.3306566999526694,1348.0,15.0,1363.0,0.007115,1347,,2026-06-23T22:59:39.523894+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-23SET2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.2495135999051854,1608.0,13.0,1621.0,0.008365,1888,,2026-06-23T22:59:42.195142+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-28-30JUL2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.8546232000226155,1291.0,13.0,1304.0,0.00678,1244,,2026-06-23T22:59:44.065298+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-01NOV2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.18426140001975,1099.0,13.0,1112.0,0.00582,933,,2026-06-23T22:59:45.265302+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-05y08NOV2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.190863800002262,1012.0,13.0,1025.0,0.005385,829,,2026-06-23T22:59:46.471768+00:00
museo,datasets_md\museo\ASISTENCIA-SOFIA IROLA-06DIC2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.3595592000056058,1129.0,13.0,1142.0,0.00597,1020,,2026-06-23T22:59:47.845552+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-06y10SET2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.720172100001946,1002.0,13.0,1015.0,0.005335,773,,2026-06-23T22:59:49.583661+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-10y11DIC2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.6269159000366926,1131.0,13.0,1144.0,0.00598,1006,,2026-06-23T22:59:51.227517+00:00
museo,datasets_md\museo\001_Lineamientos para la eliminación de documentos MNCR.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,3.460526300012134,2518.0,18.0,2536.0,0.01304,5000,,2026-06-23T22:58:54.827150+00:00
archivo,datasets_md\archivo\INFORME DGAN-DAF-AC-026-2022 Participacion CIAP.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,informes de participación en comisión interinstitucional de encargados de archivos públicos,informesdeparticipaciónencomisióninterinstitucionaldeencargadosdearchivospúblicos,True,9.879021500004455,1413.0,1139.0,2552.0,0.00052625,5000,,2026-06-24T01:32:52.440115+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-12DIC2024.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,solicitudes administrativas,solicitudesadministrativas,True,1.3618680000072343,1131.0,13.0,1144.0,0.00598,1010,,2026-06-23T22:59:52.604621+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-22ABR2025.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,1.3760631000623107,1351.0,15.0,1366.0,0.00713,1327,,2026-06-23T22:59:40.919460+00:00
jurídico,datasets_md\jurídico\Dictamen OJ-15-2026.md,,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,consultoría,consultoría,True,11.482784199994056,1446.0,1463.0,2909.0,0.0006575,5000,,2026-06-24T01:28:24.724655+00:00
museo,datasets_md\museo\CIR_MNCR-DAF-AC-007-2025 archivo digital.md,,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,circulares,circulares,True,1.5199288000585511,2660.0,7.0,2667.0,0.0134749999999999,5000,,2026-06-23T23:00:27.147967+00:00
museo,datasets_md\museo\001_Lineamientos para la eliminación de documentos MNCR.md,,gpt_5_5_high,openai,main,api,gpt-5.5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,5.788719699950889,1440.0,107.0,1547.0,0.01041,5000,,2026-06-23T23:59:49.973982+00:00
museo,datasets_md\museo\002_Lineamientos para la transferencia de documentos al AC.md,,gpt_5_5_high,openai,main,api,gpt-5.5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,2.560453100013546,1602.0,90.0,1692.0,0.01071,5000,,2026-06-23T23:59:52.550775+00:00
museo,datasets_md\museo\003_Lineamientos gestión de documentos MNCR.md,,gpt_5_5_high,openai,main,api,gpt-5.5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,3.390318699995987,1391.0,98.0,1489.0,0.009895,5000,,2026-06-23T23:59:55.956786+00:00
museo,datasets_md\museo\004_Instructivo Cuadro de clasificación MNCR.md,,gpt_5_5_high,openai,main,api,gpt-5.5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,2.22334290004801,1391.0,68.0,1459.0,0.008995,5000,,2026-06-23T23:59:58.197695+00:00
museo,datasets_md\museo\40-2025 MN Sofía Irola Rojas.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,4.28117430000566,1530.0,223.0,1753.0,0.0143399999999999,5000,,2026-06-24T00:00:02.493840+00:00
museo,datasets_md\museo\76-2025 MN Sofía Irola Rojas 1.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,4.529041100060567,1538.0,194.0,1732.0,0.01351,5000,,2026-06-24T00:00:07.035597+00:00
museo,datasets_md\museo\AC-2024-I-001 informe agosto.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes de labores,informesdelabores,True,1.5184906999347731,1002.0,34.0,1036.0,0.00603,2751,,2026-06-24T00:00:08.568547+00:00
museo,datasets_md\museo\AC-2024-O-001.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,9.223582100006752,685.0,525.0,1210.0,0.019175,1505,,2026-06-24T00:00:17.807732+00:00
museo,datasets_md\museo\AC-2024-O-002 Remision de diagnostico.md,,gpt_5_5_high,openai,main,api,gpt-5.5,informes técnicos producidos,informestécnicosproducidos,True,9.312559299985878,1674.0,527.0,2201.0,0.02418,5000,,2026-06-24T00:00:27.134825+00:00
museo,datasets_md\museo\AC-2024-O-003 Cised.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,6.50605359999463,1128.0,384.0,1512.0,0.01716,3122,,2026-06-24T00:00:33.655010+00:00
museo,datasets_md\museo\ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,,gpt_5_5_high,openai,main,api,gpt-5.5,instrumentos técnicos archivísticos,instrumentostécnicosarchivísticos,True,9.217014799942262,1884.0,527.0,2411.0,0.02523,5000,,2026-06-24T00:00:42.885455+00:00
museo,datasets_md\museo\ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de tablas de plazos,expedientesdetablasdeplazos,True,8.976886400021613,1853.0,530.0,2383.0,0.025165,5000,,2026-06-24T00:00:51.875692+00:00
museo,datasets_md\museo\AI-2024-As-10 Informacion sobre CISED.md,,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,2.7919307000702247,1171.0,100.0,1271.0,0.008855,3307,,2026-06-24T00:00:54.684152+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-07MAR2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.5558395000407472,867.0,69.0,936.0,0.006405,1702,,2026-06-24T00:00:57.252981+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-10DIC2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.302949299919419,789.0,75.0,864.0,0.0061949999999999,1368,,2026-06-24T00:00:59.568655+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-15JUL2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.548485199920833,773.0,82.0,855.0,0.006325,1390,,2026-06-24T00:01:02.129903+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16ABR2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.800065399962477,977.0,130.0,1107.0,0.008785,1932,,2026-06-24T00:01:05.943667+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-16JUL2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.630869199987501,1029.0,91.0,1120.0,0.007875,2180,,2026-06-24T00:01:08.589323+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-17OCT2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.247621800052002,830.0,76.0,906.0,0.00643,1457,,2026-06-24T00:01:10.849874+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18FEB2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,12.168516099918634,1166.0,65.0,1231.0,0.00778,2663,,2026-06-24T00:01:23.032675+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-18JUN2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.3878643999341875,830.0,87.0,917.0,0.00676,1472,,2026-06-24T00:01:25.435685+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-19FEB2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.250289200106636,781.0,51.0,832.0,0.005435,1327,,2026-06-24T00:01:27.697280+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.160211500013247,843.0,91.0,934.0,0.006945,1499,,2026-06-24T00:01:29.873776+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-20y21FEB2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,4.892608699970879,792.0,224.0,1016.0,0.01068,1347,,2026-06-24T00:01:34.778982+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-22ABR2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.961218800046481,791.0,130.0,921.0,0.007855,1327,,2026-06-24T00:01:37.754122+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-23SET2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.6728249998996034,964.0,97.0,1061.0,0.0077299999999999,1888,,2026-06-24T00:01:40.439987+00:00
museo,datasets_md\museo\ASISTENCIA- Sofía Irola-28-30JUL2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.397904900019057,745.0,97.0,842.0,0.006635,1244,,2026-06-24T00:01:42.851925+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-01NOV2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.384291199967265,627.0,86.0,713.0,0.005715,933,,2026-06-24T00:01:45.248090+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-05y08NOV2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,6.8006823000032455,565.0,361.0,926.0,0.0136549999999999,829,,2026-06-24T00:01:52.061459+00:00
museo,datasets_md\museo\ASISTENCIA-SOFIA IROLA-06DIC2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,9.92887179995887,650.0,529.0,1179.0,0.0191199999999999,1020,,2026-06-24T00:02:02.007060+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-06y10SET2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.594382799929008,570.0,146.0,716.0,0.00723,773,,2026-06-24T00:02:05.601941+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-10y11DIC2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,5.075879400013946,644.0,243.0,887.0,0.01051,1006,,2026-06-24T00:02:10.679253+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-12DIC2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,4.816921800025739,646.0,166.0,812.0,0.00821,1010,,2026-06-24T00:02:15.497705+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-15y21ENE2025.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,6.418094599968754,529.0,317.0,846.0,0.012155,679,,2026-06-24T00:02:21.916850+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-16-19DIC2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.416673499974422,659.0,85.0,744.0,0.0058449999999999,1063,,2026-06-24T00:02:24.335075+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-17al19SET2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.978109699906781,632.0,182.0,814.0,0.00862,981,,2026-06-24T00:02:28.314510+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-18OCT2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,5.692741500097327,642.0,276.0,918.0,0.01149,991,,2026-06-24T00:02:34.008418+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-19NOV2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.73807099997066,642.0,152.0,794.0,0.00777,1010,,2026-06-24T00:02:37.747610+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-22NOV2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,3.0608063000254333,635.0,139.0,774.0,0.007345,982,,2026-06-24T00:02:40.809653+00:00
museo,datasets_md\museo\ASISTENCIA-Sofia Irola-26SET2024.md,,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientesdetrámiteslaborales,True,2.927892899955623,623.0,85.0,708.0,0.005665,917,,2026-06-24T00:02:43.738554+00:00
